trial_id,seed,sampler_type,bug_type,bug_detected,tests_to_detection,tests_run,elapsed_micros
1245,1940155,biased,boundary_max,true,3,3,12
1246,1948074,biased,boundary_max,true,3,3,12
1247,1955993,biased,boundary_max,true,3,3,13
1248,1963912,biased,boundary_max,true,3,3,12
1249,1971831,biased,boundary_max,true,3,3,12
1250,1979750,biased,boundary_max,true,3,3,12
1251,1987669,biased,boundary_max,true,3,3,12
1252,1995588,biased,boundary_max,true,3,3,12
1253,2003507,biased,boundary_max,true,3,3,12
1254,2011426,biased,boundary_max,true,3,3,12
1255,2019345,biased,boundary_max,true,3,3,12
1256,2027264,biased,boundary_max,true,3,3,12
1257,2035183,biased,boundary_max,true,3,3,12
1258,2043102,biased,boundary_max,true,3,3,12
1259,2051021,biased,boundary_max,true,3,3,12
1260,2058940,biased,boundary_max,true,3,3,12
1261,2066859,biased,boundary_max,true,3,3,12
1262,2074778,biased,boundary_max,true,3,3,12
1263,2082697,biased,boundary_max,true,3,3,12
1264,2090616,biased,boundary_max,true,3,3,12
1265,2098535,biased,boundary_max,true,3,3,12
1266,2106454,biased,boundary_max,true,3,3,12
1267,2114373,biased,boundary_max,true,3,3,12
1268,2122292,biased,boundary_max,true,3,3,12
1269,2130211,biased,boundary_max,true,3,3,12
1270,2138130,biased,boundary_max,true,3,3,12
1271,2146049,biased,boundary_max,true,3,3,12
1272,2153968,biased,boundary_max,true,3,3,12
1273,2161887,biased,boundary_max,true,3,3,12
1274,2169806,biased,boundary_max,true,3,3,12
1275,2177725,biased,boundary_max,true,3,3,12
1276,2185644,biased,boundary_max,true,3,3,12
1277,2193563,biased,boundary_max,true,3,3,24
1278,2201482,biased,boundary_max,true,3,3,13
1279,2209401,biased,boundary_max,true,3,3,12
1280,2217320,biased,boundary_max,true,3,3,12
1281,2225239,biased,boundary_max,true,3,3,13
1282,2233158,biased,boundary_max,true,3,3,12
1283,2241077,biased,boundary_max,true,3,3,12
1284,2248996,biased,boundary_max,true,3,3,12
1285,2256915,biased,boundary_max,true,3,3,20
1286,2264834,biased,boundary_max,true,3,3,13
1287,2272753,biased,boundary_max,true,3,3,14
1288,2280672,biased,boundary_max,true,3,3,12
1289,2288591,biased,boundary_max,true,3,3,12
1290,2296510,biased,boundary_max,true,3,3,12
1291,2304429,biased,boundary_max,true,3,3,12
1292,2312348,biased,boundary_max,true,3,3,16
1293,2320267,biased,boundary_max,true,3,3,12
1294,2328186,biased,boundary_max,true,3,3,12
1295,2336105,biased,boundary_max,true,3,3,19
1296,2344024,biased,boundary_max,true,3,3,13
1297,2351943,biased,boundary_max,true,3,3,12
1298,2359862,biased,boundary_max,true,3,3,12
1299,2367781,biased,boundary_max,true,3,3,19
1300,2375700,biased,boundary_max,true,3,3,20
1301,2383619,biased,boundary_max,true,3,3,13
1302,2391538,biased,boundary_max,true,3,3,12
1303,2399457,biased,boundary_max,true,3,3,12
1304,2407376,biased,boundary_max,true,3,3,12
1305,2415295,biased,boundary_max,true,3,3,12
1306,2423214,biased,boundary_max,true,3,3,12
1307,2431133,biased,boundary_max,true,3,3,12
1308,2439052,biased,boundary_max,true,3,3,186
1309,2446971,biased,boundary_max,true,3,3,27
1310,2454890,biased,boundary_max,true,3,3,30
1311,2462809,biased,boundary_max,true,3,3,14
1312,2470728,biased,boundary_max,true,3,3,13
1313,2478647,biased,boundary_max,true,3,3,43
1314,2486566,biased,boundary_max,true,3,3,13
1315,2494485,biased,boundary_max,true,3,3,13
1316,2502404,biased,boundary_max,true,3,3,15
1317,2510323,biased,boundary_max,true,3,3,12
1318,2518242,biased,boundary_max,true,3,3,12
1319,2526161,biased,boundary_max,true,3,3,12
1320,2534080,biased,boundary_max,true,3,3,13
1321,2541999,biased,boundary_max,true,3,3,12
1322,2549918,biased,boundary_max,true,3,3,12
1323,2557837,biased,boundary_max,true,3,3,13
1324,2565756,biased,boundary_max,true,3,3,16
1325,2573675,biased,boundary_max,true,3,3,12
1326,2581594,biased,boundary_max,true,3,3,12
1327,2589513,biased,boundary_max,true,3,3,12
1328,2597432,biased,boundary_max,true,3,3,16
1329,2605351,biased,boundary_max,true,3,3,12
1330,2613270,biased,boundary_max,true,3,3,13
1331,2621189,biased,boundary_max,true,3,3,13
1332,2629108,biased,boundary_max,true,3,3,15
1333,2637027,biased,boundary_max,true,3,3,15
1334,2644946,biased,boundary_max,true,3,3,12
1335,2652865,biased,boundary_max,true,3,3,12
1336,2660784,biased,boundary_max,true,3,3,15
1337,2668703,biased,boundary_max,true,3,3,12
1338,2676622,biased,boundary_max,true,3,3,14
1339,2684541,biased,boundary_max,true,3,3,14
1340,2692460,biased,boundary_max,true,3,3,12
1341,2700379,biased,boundary_max,true,3,3,12
1342,2708298,biased,boundary_max,true,3,3,12
1343,2716217,biased,boundary_max,true,3,3,12
1344,2724136,biased,boundary_max,true,3,3,14
1345,2732055,biased,boundary_max,true,3,3,15
1346,2739974,biased,boundary_max,true,3,3,16
1347,2747893,biased,boundary_max,true,3,3,16
1348,2755812,biased,boundary_max,true,3,3,12
1349,2763731,biased,boundary_max,true,3,3,15
1350,2771650,biased,boundary_max,true,3,3,13
1351,2779569,biased,boundary_max,true,3,3,12
1352,2787488,biased,boundary_max,true,3,3,12
1353,2795407,biased,boundary_max,true,3,3,12
1354,2803326,biased,boundary_max,true,3,3,12
1355,2811245,biased,boundary_max,true,3,3,12
1356,2819164,biased,boundary_max,true,3,3,15
1357,2827083,biased,boundary_max,true,3,3,17
1358,2835002,biased,boundary_max,true,3,3,12
1359,2842921,biased,boundary_max,true,3,3,15
1360,2850840,biased,boundary_max,true,3,3,15
1361,2858759,biased,boundary_max,true,3,3,12
1362,2866678,biased,boundary_max,true,3,3,14
1363,2874597,biased,boundary_max,true,3,3,12
1364,2882516,biased,boundary_max,true,3,3,15
1365,2890435,biased,boundary_max,true,3,3,15
1366,2898354,biased,boundary_max,true,3,3,12
1367,2906273,biased,boundary_max,true,3,3,15
1368,2914192,biased,boundary_max,true,3,3,12
1369,2922111,biased,boundary_max,true,3,3,14
1370,2930030,biased,boundary_max,true,3,3,14
1371,2937949,biased,boundary_max,true,3,3,12
1372,2945868,biased,boundary_max,true,3,3,15
1373,2953787,biased,boundary_max,true,3,3,14
1374,2961706,biased,boundary_max,true,3,3,12
1375,2969625,biased,boundary_max,true,3,3,15
1376,2977544,biased,boundary_max,true,3,3,17
1377,2985463,biased,boundary_max,true,3,3,12
1378,2993382,biased,boundary_max,true,3,3,14
1379,3001301,biased,boundary_max,true,3,3,12
1380,3009220,biased,boundary_max,true,3,3,12
1381,3017139,biased,boundary_max,true,3,3,12
1382,3025058,biased,boundary_max,true,3,3,13
1383,3032977,biased,boundary_max,true,3,3,12
1384,3040896,biased,boundary_max,true,3,3,12
1385,3048815,biased,boundary_max,true,3,3,12
1386,3056734,biased,boundary_max,true,3,3,12
1387,3064653,biased,boundary_max,true,3,3,12
1388,3072572,biased,boundary_max,true,3,3,12
1389,3080491,biased,boundary_max,true,3,3,12
1390,3088410,biased,boundary_max,true,3,3,12
1391,3096329,biased,boundary_max,true,3,3,12
1392,3104248,biased,boundary_max,true,3,3,12
1393,3112167,biased,boundary_max,true,3,3,18
1394,3120086,biased,boundary_max,true,3,3,12
1395,3128005,biased,boundary_max,true,3,3,16
1396,3135924,biased,boundary_max,true,3,3,12
1397,3143843,biased,boundary_max,true,3,3,12
1398,3151762,biased,boundary_max,true,3,3,12
1399,3159681,biased,boundary_max,true,3,3,12
1400,3167600,biased,boundary_max,true,3,3,12
1401,3175519,biased,boundary_max,true,3,3,13
1402,3183438,biased,boundary_max,true,3,3,15
1403,3191357,biased,boundary_max,true,3,3,12
1404,3199276,biased,boundary_max,true,3,3,13
1405,3207195,biased,boundary_max,true,3,3,12
1406,3215114,biased,boundary_max,true,3,3,14
1407,3223033,biased,boundary_max,true,3,3,12
1408,3230952,biased,boundary_max,true,3,3,16
1409,3238871,biased,boundary_max,true,3,3,15
1410,3246790,biased,boundary_max,true,3,3,12
1411,3254709,biased,boundary_max,true,3,3,12
1412,3262628,biased,boundary_max,true,3,3,12
1413,3270547,biased,boundary_max,true,3,3,16
1414,3278466,biased,boundary_max,true,3,3,14
1415,3286385,biased,boundary_max,true,3,3,116
1416,3294304,biased,boundary_max,true,3,3,13
1417,3302223,biased,boundary_max,true,3,3,13
1418,3310142,biased,boundary_max,true,3,3,12
1419,3318061,biased,boundary_max,true,3,3,15
1420,3325980,biased,boundary_max,true,3,3,14
1421,3333899,biased,boundary_max,true,3,3,12
1422,3341818,biased,boundary_max,true,3,3,16
1423,3349737,biased,boundary_max,true,3,3,13
1424,3357656,biased,boundary_max,true,3,3,15
1425,3365575,biased,boundary_max,true,3,3,15
1426,3373494,biased,boundary_max,true,3,3,12
1427,3381413,biased,boundary_max,true,3,3,16
1428,3389332,biased,boundary_max,true,3,3,12
1429,3397251,biased,boundary_max,true,3,3,14
1430,3405170,biased,boundary_max,true,3,3,15
1431,3413089,biased,boundary_max,true,3,3,13
1432,3421008,biased,boundary_max,true,3,3,21
1433,3428927,biased,boundary_max,true,3,3,14
1434,3436846,biased,boundary_max,true,3,3,13
1435,3444765,biased,boundary_max,true,3,3,12
1436,3452684,biased,boundary_max,true,3,3,14
1437,3460603,biased,boundary_max,true,3,3,14
1438,3468522,biased,boundary_max,true,3,3,12
1439,3476441,biased,boundary_max,true,3,3,14
1440,3484360,biased,boundary_max,true,3,3,17
1441,3492279,biased,boundary_max,true,3,3,17
1442,3500198,biased,boundary_max,true,3,3,12
1443,3508117,biased,boundary_max,true,3,3,14
1444,3516036,biased,boundary_max,true,3,3,12
1445,3523955,biased,boundary_max,true,3,3,12
1446,3531874,biased,boundary_max,true,3,3,12
1447,3539793,biased,boundary_max,true,3,3,15
1448,3547712,biased,boundary_max,true,3,3,12
1449,3555631,biased,boundary_max,true,3,3,12
1450,3563550,biased,boundary_max,true,3,3,25
1451,3571469,biased,boundary_max,true,3,3,14
1452,3579388,biased,boundary_max,true,3,3,14
1453,3587307,biased,boundary_max,true,3,3,12
1454,3595226,biased,boundary_max,true,3,3,12
1455,3603145,biased,boundary_max,true,3,3,26
1456,3611064,biased,boundary_max,true,3,3,13
1457,3618983,biased,boundary_max,true,3,3,12
1458,3626902,biased,boundary_max,true,3,3,16
1459,3634821,biased,boundary_max,true,3,3,12
1460,3642740,biased,boundary_max,true,3,3,12
1461,3650659,biased,boundary_max,true,3,3,15
1462,3658578,biased,boundary_max,true,3,3,12
1463,3666497,biased,boundary_max,true,3,3,16
1464,3674416,biased,boundary_max,true,3,3,12
1465,3682335,biased,boundary_max,true,3,3,12
1466,3690254,biased,boundary_max,true,3,3,15
1467,3698173,biased,boundary_max,true,3,3,13
1468,3706092,biased,boundary_max,true,3,3,31
1469,3714011,biased,boundary_max,true,3,3,12
1470,3721930,biased,boundary_max,true,3,3,12
1471,3729849,biased,boundary_max,true,3,3,15
1472,3737768,biased,boundary_max,true,3,3,14
1473,3745687,biased,boundary_max,true,3,3,12
1474,3753606,biased,boundary_max,true,3,3,11
1475,3761525,biased,boundary_max,true,3,3,22
1476,3769444,biased,boundary_max,true,3,3,21
1477,3777363,biased,boundary_max,true,3,3,15
1478,3785282,biased,boundary_max,true,3,3,12
1479,3793201,biased,boundary_max,true,3,3,12
1480,3801120,biased,boundary_max,true,3,3,12
1481,3809039,biased,boundary_max,true,3,3,13
1482,3816958,biased,boundary_max,true,3,3,15
1483,3824877,biased,boundary_max,true,3,3,25
1484,3832796,biased,boundary_max,true,3,3,31
1485,3840715,biased,boundary_max,true,3,3,15
1486,3848634,biased,boundary_max,true,3,3,12
1487,3856553,biased,boundary_max,true,3,3,12
1488,3864472,biased,boundary_max,true,3,3,12
1489,3872391,biased,boundary_max,true,3,3,15
1490,3880310,biased,boundary_max,true,3,3,12
1491,3888229,biased,boundary_max,true,3,3,12
1492,3896148,biased,boundary_max,true,3,3,12
1493,3904067,biased,boundary_max,true,3,3,16
1494,3911986,biased,boundary_max,true,3,3,12
1495,3919905,biased,boundary_max,true,3,3,15
1496,3927824,biased,boundary_max,true,3,3,12
1497,3935743,biased,boundary_max,true,3,3,26
1498,3943662,biased,boundary_max,true,3,3,15
1499,3951581,biased,boundary_max,true,3,3,16
1500,0,random,boundary_max,true,65,65,68
1501,7919,random,boundary_max,false,,100,96
1502,15838,random,boundary_max,true,24,24,30
1503,23757,random,boundary_max,false,,100,90
1504,31676,random,boundary_max,true,26,26,33
1505,39595,random,boundary_max,false,,100,196
1506,47514,random,boundary_max,true,93,93,98
1507,55433,random,boundary_max,true,46,46,67
1508,63352,random,boundary_max,true,17,17,26
1509,71271,random,boundary_max,false,,100,88
1510,79190,random,boundary_max,false,,100,96
1511,87109,random,boundary_max,false,,100,85
1512,95028,random,boundary_max,false,,100,84
1513,102947,random,boundary_max,false,,100,124
1514,110866,random,boundary_max,true,73,73,68
1515,118785,random,boundary_max,true,60,60,57
1516,126704,random,boundary_max,false,,100,92
1517,134623,random,boundary_max,false,,100,88
1518,142542,random,boundary_max,false,,100,87
1519,150461,random,boundary_max,true,52,52,50
1520,158380,random,boundary_max,true,86,86,74
1521,166299,random,boundary_max,true,12,12,25
1522,174218,random,boundary_max,false,,100,88
1523,182137,random,boundary_max,false,,100,88
1524,190056,random,boundary_max,true,20,20,32
1525,197975,random,boundary_max,true,12,12,19
1526,205894,random,boundary_max,false,,100,183
1527,213813,random,boundary_max,true,16,16,44
1528,221732,random,boundary_max,false,,100,86
1529,229651,random,boundary_max,true,50,50,47
1530,237570,random,boundary_max,false,,100,85
1531,245489,random,boundary_max,false,,100,85
1532,253408,random,boundary_max,false,,100,84
1533,261327,random,boundary_max,true,16,16,22
1534,269246,random,boundary_max,false,,100,84
1535,277165,random,boundary_max,false,,100,109
1536,285084,random,boundary_max,false,,100,88
1537,293003,random,boundary_max,false,,100,88
1538,300922,random,boundary_max,false,,100,87
1539,308841,random,boundary_max,true,57,57,56
1540,316760,random,boundary_max,true,20,20,25
1541,324679,random,boundary_max,true,39,39,39
1542,332598,random,boundary_max,true,5,5,17
1543,340517,random,boundary_max,false,,100,91
1544,348436,random,boundary_max,true,45,45,49
1545,356355,random,boundary_max,true,61,61,56
1546,364274,random,boundary_max,false,,100,93
1547,372193,random,boundary_max,false,,100,85
1548,380112,random,boundary_max,false,,100,158
1549,388031,random,boundary_max,true,38,38,40
1550,395950,random,boundary_max,true,71,71,83
1551,403869,random,boundary_max,false,,100,85
1552,411788,random,boundary_max,true,38,38,38
1553,419707,random,boundary_max,false,,100,85
1554,427626,random,boundary_max,true,52,52,49
1555,435545,random,boundary_max,true,11,11,18
1556,443464,random,boundary_max,false,,100,85
1557,451383,random,boundary_max,true,15,15,21
1558,459302,random,boundary_max,false,,100,85
1559,467221,random,boundary_max,true,59,59,54
1560,475140,random,boundary_max,true,61,61,68
1561,483059,random,boundary_max,true,95,95,83
1562,490978,random,boundary_max,true,38,38,71
1563,498897,random,boundary_max,false,,100,84
1564,506816,random,boundary_max,true,10,10,17
1565,514735,random,boundary_max,false,,100,84
1566,522654,random,boundary_max,false,,100,123
1567,530573,random,boundary_max,false,,100,88
1568,538492,random,boundary_max,true,38,38,38
1569,546411,random,boundary_max,true,74,74,64
1570,554330,random,boundary_max,false,,100,104
1571,562249,random,boundary_max,true,72,72,66
1572,570168,random,boundary_max,false,,100,161
1573,578087,random,boundary_max,true,10,10,18
1574,586006,random,boundary_max,true,14,14,20
1575,593925,random,boundary_max,false,,100,87
1576,601844,random,boundary_max,true,6,6,15
1577,609763,random,boundary_max,true,56,56,51
1578,617682,random,boundary_max,false,,100,84
1579,625601,random,boundary_max,false,,100,87
1580,633520,random,boundary_max,true,28,28,31
1581,641439,random,boundary_max,true,69,69,61
1582,649358,random,boundary_max,false,,100,84
1583,657277,random,boundary_max,false,,100,84
1584,665196,random,boundary_max,true,9,9,17
1585,673115,random,boundary_max,true,64,64,58
1586,681034,random,boundary_max,false,,100,85
1587,688953,random,boundary_max,false,,100,92
1588,696872,random,boundary_max,true,42,42,42
1589,704791,random,boundary_max,true,1,1,11
1590,712710,random,boundary_max,true,21,21,25
1591,720629,random,boundary_max,true,87,87,75
1592,728548,random,boundary_max,true,89,89,75
1593,736467,random,boundary_max,false,,100,115
1594,744386,random,boundary_max,true,21,21,29
1595,752305,random,boundary_max,true,36,36,42
1596,760224,random,boundary_max,true,26,26,34
1597,768143,random,boundary_max,false,,100,88
1598,776062,random,boundary_max,true,13,13,24
1599,783981,random,boundary_max,false,,100,231
1600,791900,random,boundary_max,true,28,28,35
1601,799819,random,boundary_max,true,14,14,21
1602,807738,random,boundary_max,true,9,9,18
1603,815657,random,boundary_max,true,16,16,23
1604,823576,random,boundary_max,true,52,52,50
1605,831495,random,boundary_max,true,65,65,60
1606,839414,random,boundary_max,true,28,28,31
1607,847333,random,boundary_max,false,,100,88
1608,855252,random,boundary_max,false,,100,87
1609,863171,random,boundary_max,true,18,18,24
1610,871090,random,boundary_max,true,30,30,39
1611,879009,random,boundary_max,false,,100,111
1612,886928,random,boundary_max,true,19,19,26
1613,894847,random,boundary_max,false,,100,87
1614,902766,random,boundary_max,true,56,56,53
1615,910685,random,boundary_max,true,42,42,43
1616,918604,random,boundary_max,true,22,22,27
1617,926523,random,boundary_max,true,33,33,36
1618,934442,random,boundary_max,true,15,15,22
1619,942361,random,boundary_max,true,12,12,20
1620,950280,random,boundary_max,true,67,67,61
1621,958199,random,boundary_max,true,40,40,41
1622,966118,random,boundary_max,true,25,25,29
1623,974037,random,boundary_max,false,,100,86
1624,981956,random,boundary_max,true,84,84,74
1625,989875,random,boundary_max,true,17,17,23
1626,997794,random,boundary_max,true,53,53,52
1627,1005713,random,boundary_max,true,15,15,23
1628,1013632,random,boundary_max,false,,100,105
1629,1021551,random,boundary_max,true,13,13,21
1630,1029470,random,boundary_max,true,1,1,11
1631,1037389,random,boundary_max,true,38,38,39
1632,1045308,random,boundary_max,false,,100,87
1633,1053227,random,boundary_max,false,,100,176
1634,1061146,random,boundary_max,true,47,47,49
1635,1069065,random,boundary_max,true,45,45,48
1636,1076984,random,boundary_max,true,85,85,83
1637,1084903,random,boundary_max,true,19,19,26
1638,1092822,random,boundary_max,true,19,19,30
1639,1100741,random,boundary_max,true,37,37,42
1640,1108660,random,boundary_max,true,74,74,72
1641,1116579,random,boundary_max,true,26,26,34
1642,1124498,random,boundary_max,true,1,1,15
1643,1132417,random,boundary_max,true,70,70,69
1644,1140336,random,boundary_max,true,50,50,50
1645,1148255,random,boundary_max,false,,100,97
1646,1156174,random,boundary_max,true,50,50,108
1647,1164093,random,boundary_max,false,,100,77
1648,1172012,random,boundary_max,true,93,93,68
1649,1179931,random,boundary_max,true,8,8,15
1650,1187850,random,boundary_max,true,56,56,44
1651,1195769,random,boundary_max,false,,100,72
1652,1203688,random,boundary_max,true,74,74,55
1653,1211607,random,boundary_max,false,,100,71
1654,1219526,random,boundary_max,false,,100,71
1655,1227445,random,boundary_max,true,16,16,22
1656,1235364,random,boundary_max,true,47,47,39
1657,1243283,random,boundary_max,true,100,100,70
1658,1251202,random,boundary_max,false,,100,71
1659,1259121,random,boundary_max,true,10,10,16
1660,1267040,random,boundary_max,true,90,90,209
1661,1274959,random,boundary_max,true,36,36,38
1662,1282878,random,boundary_max,true,22,22,23
1663,1290797,random,boundary_max,true,29,29,30
1664,1298716,random,boundary_max,true,37,37,32
1665,1306635,random,boundary_max,true,23,23,23
1666,1314554,random,boundary_max,true,56,56,42
1667,1322473,random,boundary_max,true,40,40,33
1668,1330392,random,boundary_max,true,43,43,35
1669,1338311,random,boundary_max,false,,100,72
1670,1346230,random,boundary_max,true,53,53,41
1671,1354149,random,boundary_max,true,72,72,54
1672,1362068,random,boundary_max,true,54,54,41
1673,1369987,random,boundary_max,true,8,8,15
1674,1377906,random,boundary_max,true,77,77,54
1675,1385825,random,boundary_max,true,81,81,56
1676,1393744,random,boundary_max,true,45,45,36
1677,1401663,random,boundary_max,false,,100,71
1678,1409582,random,boundary_max,true,79,79,55
1679,1417501,random,boundary_max,true,31,31,28
1680,1425420,random,boundary_max,false,,100,68
1681,1433339,random,boundary_max,true,19,19,21
1682,1441258,random,boundary_max,true,21,21,22
1683,1449177,random,boundary_max,true,24,24,24
1684,1457096,random,boundary_max,true,52,52,40
1685,1465015,random,boundary_max,false,,100,68
1686,1472934,random,boundary_max,true,73,73,52
1687,1480853,random,boundary_max,true,58,58,47
1688,1488772,random,boundary_max,true,39,39,32
1689,1496691,random,boundary_max,false,,100,68
1690,1504610,random,boundary_max,true,93,93,64
1691,1512529,random,boundary_max,false,,100,70
1692,1520448,random,boundary_max,false,,100,161
1693,1528367,random,boundary_max,true,7,7,15
1694,1536286,random,boundary_max,true,18,18,21
1695,1544205,random,boundary_max,true,8,8,15
1696,1552124,random,boundary_max,true,25,25,25
1697,1560043,random,boundary_max,true,50,50,38
1698,1567962,random,boundary_max,true,12,12,17
1699,1575881,random,boundary_max,false,,100,68
1700,1583800,random,boundary_max,true,83,83,57
1701,1591719,random,boundary_max,true,77,77,92
1702,1599638,random,boundary_max,true,51,51,42
1703,1607557,random,boundary_max,true,14,14,18
1704,1615476,random,boundary_max,true,60,60,49
1705,1623395,random,boundary_max,false,,100,82
1706,1631314,random,boundary_max,true,94,94,72
1707,1639233,random,boundary_max,true,6,6,14
1708,1647152,random,boundary_max,true,76,76,55
1709,1655071,random,boundary_max,true,31,31,32
1710,1662990,random,boundary_max,true,15,15,19
1711,1670909,random,boundary_max,true,86,86,59
1712,1678828,random,boundary_max,false,,100,93
1713,1686747,random,boundary_max,true,18,18,22
1714,1694666,random,boundary_max,false,,100,103
1715,1702585,random,boundary_max,false,,100,71
1716,1710504,random,boundary_max,true,13,13,21
1717,1718423,random,boundary_max,true,31,31,35
1718,1726342,random,boundary_max,true,3,3,12
1719,1734261,random,boundary_max,true,64,64,56
1720,1742180,random,boundary_max,true,45,45,43
1721,1750099,random,boundary_max,false,,100,74
1722,1758018,random,boundary_max,false,,100,73
1723,1765937,random,boundary_max,true,44,44,39
1724,1773856,random,boundary_max,false,,100,70
1725,1781775,random,boundary_max,true,3,3,12
1726,1789694,random,boundary_max,true,28,28,104
1727,1797613,random,boundary_max,false,,100,72
1728,1805532,random,boundary_max,false,,100,70
1729,1813451,random,boundary_max,false,,100,70
1730,1821370,random,boundary_max,false,,100,70
1731,1829289,random,boundary_max,true,36,36,33
1732,1837208,random,boundary_max,true,53,53,42
1733,1845127,random,boundary_max,true,66,66,49
1734,1853046,random,boundary_max,true,88,88,63
1735,1860965,random,boundary_max,false,,100,72
1736,1868884,random,boundary_max,true,59,59,45
1737,1876803,random,boundary_max,true,67,67,50
1738,1884722,random,boundary_max,false,,100,70
1739,1892641,random,boundary_max,true,38,38,33
1740,1900560,random,boundary_max,true,71,71,74
1741,1908479,random,boundary_max,true,6,6,15
1742,1916398,random,boundary_max,false,,100,68
1743,1924317,random,boundary_max,true,55,55,42
1744,1932236,random,boundary_max,true,53,53,40
1745,1940155,random,boundary_max,true,75,75,53
1746,1948074,random,boundary_max,true,47,47,37
1747,1955993,random,boundary_max,true,11,11,16
1748,1963912,random,boundary_max,true,38,38,32
1749,1971831,random,boundary_max,true,6,6,13
1750,1979750,random,boundary_max,true,10,10,16
1751,1987669,random,boundary_max,true,71,71,55
1752,1995588,random,boundary_max,true,31,31,28
1753,2003507,random,boundary_max,true,33,33,29
1754,2011426,random,boundary_max,true,21,21,22
1755,2019345,random,boundary_max,true,20,20,21
1756,2027264,random,boundary_max,true,87,87,60
1757,2035183,random,boundary_max,false,,100,67
1758,2043102,random,boundary_max,true,85,85,137
1759,2051021,random,boundary_max,false,,100,71
1760,2058940,random,boundary_max,true,38,38,32
1761,2066859,random,boundary_max,true,93,93,63
1762,2074778,random,boundary_max,true,69,69,50
1763,2082697,random,boundary_max,true,18,18,20
1764,2090616,random,boundary_max,true,99,99,67
1765,2098535,random,boundary_max,true,14,14,18
1766,2106454,random,boundary_max,true,94,94,83
1767,2114373,random,boundary_max,true,88,88,61
1768,2122292,random,boundary_max,true,61,61,45
1769,2130211,random,boundary_max,true,25,25,24
1770,2138130,random,boundary_max,true,84,84,61
1771,2146049,random,boundary_max,true,38,38,32
1772,2153968,random,boundary_max,true,84,84,58
1773,2161887,random,boundary_max,false,,100,92
1774,2169806,random,boundary_max,false,,100,76
1775,2177725,random,boundary_max,false,,100,68
1776,2185644,random,boundary_max,true,18,18,21
1777,2193563,random,boundary_max,true,69,69,50
1778,2201482,random,boundary_max,true,12,12,17
1779,2209401,random,boundary_max,true,20,20,21
1780,2217320,random,boundary_max,true,1,1,11
1781,2225239,random,boundary_max,false,,100,69
1782,2233158,random,boundary_max,true,1,1,12
1783,2241077,random,boundary_max,false,,100,68
1784,2248996,random,boundary_max,false,,100,68
1785,2256915,random,boundary_max,true,4,4,13
1786,2264834,random,boundary_max,false,,100,68
1787,2272753,random,boundary_max,false,,100,160
1788,2280672,random,boundary_max,false,,100,71
1789,2288591,random,boundary_max,true,21,21,38
1790,2296510,random,boundary_max,false,,100,73
1791,2304429,random,boundary_max,true,29,29,45
1792,2312348,random,boundary_max,true,87,87,65
1793,2320267,random,boundary_max,true,1,1,12
1794,2328186,random,boundary_max,true,18,18,41
1795,2336105,random,boundary_max,true,42,42,37
1796,2344024,random,boundary_max,true,83,83,61
1797,2351943,random,boundary_max,false,,100,68
1798,2359862,random,boundary_max,true,59,59,44
1799,2367781,random,boundary_max,false,,100,70
1800,2375700,random,boundary_max,true,22,22,23
1801,2383619,random,boundary_max,true,94,94,65
1802,2391538,random,boundary_max,false,,100,68
1803,2399457,random,boundary_max,true,33,33,29
1804,2407376,random,boundary_max,false,,100,101
1805,2415295,random,boundary_max,true,13,13,20
1806,2423214,random,boundary_max,false,,100,69
1807,2431133,random,boundary_max,false,,100,69
1808,2439052,random,boundary_max,true,6,6,14
1809,2446971,random,boundary_max,true,85,85,59
1810,2454890,random,boundary_max,false,,100,68
1811,2462809,random,boundary_max,true,99,99,69
1812,2470728,random,boundary_max,false,,100,68
1813,2478647,random,boundary_max,false,,100,68
1814,2486566,random,boundary_max,true,5,5,13
1815,2494485,random,boundary_max,false,,100,70
1816,2502404,random,boundary_max,true,38,38,111
1817,2510323,random,boundary_max,true,15,15,22
1818,2518242,random,boundary_max,true,15,15,19
1819,2526161,random,boundary_max,true,56,56,46
1820,2534080,random,boundary_max,true,66,66,48
1821,2541999,random,boundary_max,true,76,76,56
1822,2549918,random,boundary_max,true,8,8,16
1823,2557837,random,boundary_max,false,,100,72
1824,2565756,random,boundary_max,true,72,72,52
1825,2573675,random,boundary_max,true,28,28,26
1826,2581594,random,boundary_max,true,28,28,26
1827,2589513,random,boundary_max,true,29,29,27
1828,2597432,random,boundary_max,false,,100,70
1829,2605351,random,boundary_max,true,66,66,50
1830,2613270,random,boundary_max,true,22,22,22
1831,2621189,random,boundary_max,true,98,98,70
1832,2629108,random,boundary_max,false,,100,72
1833,2637027,random,boundary_max,false,,100,69
1834,2644946,random,boundary_max,false,,100,68
1835,2652865,random,boundary_max,false,,100,72
1836,2660784,random,boundary_max,true,15,15,22
1837,2668703,random,boundary_max,true,47,47,44
1838,2676622,random,boundary_max,false,,100,70
1839,2684541,random,boundary_max,true,3,3,12
1840,2692460,random,boundary_max,false,,100,68
1841,2700379,random,boundary_max,true,82,82,65
1842,2708298,random,boundary_max,true,72,72,54
1843,2716217,random,boundary_max,true,81,81,59
1844,2724136,random,boundary_max,false,,100,68
1845,2732055,random,boundary_max,true,29,29,29
1846,2739974,random,boundary_max,true,92,92,132
1847,2747893,random,boundary_max,false,,100,71
1848,2755812,random,boundary_max,true,79,79,61
1849,2763731,random,boundary_max,false,,100,100
1850,2771650,random,boundary_max,true,83,83,64
